106.203125,61.696252,0.431848,-0.566783,222.421405,28.633184,-3.139270,11.746259,0.000000
138.710938,44.727151,-0.167656,0.351446,0.213211,7.370432,34.539844,1191.000837,0.000000
154.976562,42.495122,-0.280142,0.563652,0.680602,9.045500,22.320331,572.692910,0.000000
65.664062,34.486020,1.214740,5.619297,0.932274,11.625767,14.790169,252.358150,0.000000
169.851562,46.911168,-0.556162,0.272226,3.857023,18.876702,6.540609,52.649631,0.000000
18.468750,24.791612,7.595097,65.385974,69.800167,75.244969,0.894922,-0.118137,1.000000
140.312500,56.697491,-0.108879,-0.408877,102.855351,105.639603,0.146047,-1.862679,0.000000
170.789062,47.441354,-1.224096,1.627834,1.841137,13.724164,12.064352,176.789176,0.000000
50.367188,29.456767,3.411557,19.188118,2.994147,21.886316,8.284256,72.027240,1.000000
101.406250,44.151981,0.443495,1.543539,24.277592,60.557029,2.272119,3.579433,0.000000
114.750000,58.849650,0.164133,-0.461129,1.883779,15.097976,9.843036,114.317441,0.000000
67.953125,32.809550,1.463462,6.730614,2.022575,12.265608,10.758305,169.815369,0.000000
104.531250,54.678312,0.324195,-0.260190,3.603679,18.950784,6.472968,50.121106,0.000000
117.875000,51.089535,-0.091320,-0.268881,2.075251,12.376724,10.736269,167.163044,0.000000
60.148438,49.563421,2.042536,4.475835,7.959866,36.351706,5.155641,26.651578,1.000000
135.570312,39.399136,0.103570,1.557434,8.164716,30.051385,4.023830,16.988884,0.000000
152.117188,44.381095,-0.214926,0.230617,1.240803,9.710209,16.880507,397.109277,0.000000
164.070312,43.499135,-0.458252,0.626000,2.314381,15.377409,10.096265,122.098796,0.000000
71.781250,33.990793,1.201376,5.057367,2.479933,18.062103,9.966809,114.980497,0.000000
128.656250,90.250557,-0.022992,-1.668540,2.541806,22.377592,8.947225,79.613744,0.000000
134.468750,41.981755,-0.228637,0.767896,2.684783,21.346014,8.733861,78.811115,0.000000
132.070312,48.298904,-0.182375,-0.342833,1.665552,11.960436,13.476917,235.668076,0.000000
177.500000,53.006780,-1.337441,1.529639,35.341137,82.603491,1.937920,1.791935,0.000000
95.812500,39.251742,0.894680,1.564413,2.469900,19.439554,8.875038,84.469296,0.000000
174.445312,39.833209,-0.721729,1.727797,0.906355,11.001350,16.286021,310.836864,0.000000
145.320312,55.871635,-0.428449,-0.641909,59.234950,35.485630,-0.649044,0.796462,0.000000
98.359375,40.322283,0.547300,1.160902,1.183110,12.782425,13.352826,206.393920,0.000000
102.578125,31.502383,0.678838,4.157022,1.983278,15.722873,10.930435,136.168421,0.000000
64.453125,46.452910,2.723048,7.110334,97.770903,64.299110,1.093908,-0.047664,1.000000
96.484375,45.561254,0.396413,0.283296,7.816054,32.086233,4.410366,19.797547,0.000000
130.406250,72.400949,-0.020930,-1.267204,5.086957,27.146896,6.109138,38.936796,0.000000
136.671875,58.582622,-0.383323,-0.511884,1.594482,16.245203,11.399790,138.652016,0.000000
